39.883371536,-75.1792909082,62,62,1.0,0.96,1520967958.07
39.8885351214,-75.1631004622,62,61,0.98,0.97,1520967958.35
39.8852699944,-75.1662343266,62,60,0.97,0.97,1520967958.76
39.9012476812,-75.1552487142,61,58,0.95,0.97,1520967959.02
39.9220786148,-75.1857644756,53,52,0.98,0.97,1520967959.3
39.9140682117,-75.1746447628,12,12,1.0,0.54,1520967959.56
39.911137462,-75.1744310952,17,17,1.0,0.96,1520967959.87
39.9131679151,-75.1776106437,56,55,0.98,0.96,1520967960.16
39.9175547131,-75.1667975396,11,6,0.55,0.98,1520967960.43
39.9086974548,-75.1923567063,54,52,0.96,0.96,1520967960.75
39.9066554866,-75.1914115246,54,53,0.98,0.97,1520967961.01
39.9061588807,-75.17703729,12,12,1.0,0.98,1520967961.31
39.8940060057,-75.1633886595,62,60,0.97,0.97,1520967961.67
39.9125438577,-75.1633737078,57,56,0.98,0.96,1520967961.94
39.9226128659,-75.1838534324,53,52,0.98,0.97,1520967962.38
39.8922316902,-75.1731385378,28,28,1.0,0.97,1520967962.71
39.8875180492,-75.1825899531,62,62,1.0,0.96,1520967962.97
39.9061845637,-75.1959927336,54,52,0.96,0.96,1520967963.24
39.9195784577,-75.1665465726,17,7,0.41,0.98,1520967963.51
39.9234808415,-75.1805593586,50,50,1.0,0.96,1520967963.9
39.8957796565,-75.1455888236,62,60,0.97,0.97,1520967964.2
39.9112339383,-75.1690575526,32,32,1.0,0.92,1520967964.49
39.8964108238,-75.1626337698,62,60,0.97,0.97,1520967964.78
39.9084636249,-75.1990859484,54,52,0.96,0.96,1520967965.1
39.9078030357,-75.1547938087,43,41,0.95,0.97,1520967965.38
39.9141655495,-75.1555393598,40,38,0.95,0.98,1520967965.69
39.9030821508,-75.1648047175,63,58,0.92,0.97,1520967965.95
39.9015262611,-75.1453679685,43,42,0.98,0.97,1520967966.3
39.9038095732,-75.1698911124,11,11,1.0,0.94,1520967966.59
39.8820454716,-75.1523122127,51,51,1.0,0.96,1520967966.86
39.8853272237,-75.1457678984,62,60,0.97,0.97,1520967967.29
39.8958671506,-75.1523077158,62,61,0.98,0.97,1520967967.59
39.8847632864,-75.1597151391,62,60,0.97,0.97,1520967967.89
39.8914573559,-75.1958575959,60,59,0.98,0.97,1520967968.2
39.9032725758,-75.1669779719,63,58,0.92,0.97,1520967968.53
39.8864039898,-75.1933327348,60,59,0.98,0.97,1520967968.79
39.8940929112,-75.164519373,62,60,0.97,0.97,1520967969.12
39.8794954555,-75.1544914946,51,51,1.0,0.96,1520967969.4
39.8913085984,-75.158244907,62,60,0.97,0.97,1520967969.66
39.8894887358,-75.1512805357,62,61,0.98,0.97,1520967969.97
39.8969434108,-75.1625315561,62,60,0.97,0.97,1520967970.43
39.9216012837,-75.1720324213,16,11,0.69,0.98,1520967970.78
39.8948565617,-75.1666525833,62,60,0.97,0.97,1520967971.08
39.8842257029,-75.1922030548,60,59,0.98,0.97,1520967971.34
39.8989324032,-75.1961125462,62,61,0.98,0.96,1520967971.63
39.916887878,-75.1908837449,54,52,0.96,0.96,1520967972.16
39.9011057833,-75.1434802274,43,41,0.95,0.97,1520967972.42
39.8824769266,-75.1565097159,62,61,0.98,0.97,1520967972.73
39.9020648106,-75.1616988643,63,58,0.92,0.97,1520967973.01
39.917823642,-75.1464303055,62,62,1.0,0.97,1520967973.31
39.9026719387,-75.1791296938,27,27,1.0,0.98,1520967973.72
39.9168040796,-75.1966306015,54,52,0.96,0.96,1520967974.0
39.8849600843,-75.1850407344,62,62,1.0,0.96,1520967974.83
39.9169677792,-75.1935051303,54,52,0.96,0.96,1520967975.1
39.9066141129,-75.1919436255,54,53,0.98,0.97,1520967975.4
39.8944730711,-75.1708808307,28,28,1.0,0.97,1520967975.7
39.8900203768,-75.1966913065,60,57,0.95,0.97,1520967975.97
39.9101546123,-75.1477809065,64,63,0.98,0.97,1520967976.23
39.9135067432,-75.1499840368,66,65,0.98,0.97,1520967976.49
39.9161152089,-75.1973150348,54,52,0.96,0.96,1520967976.76
39.8938906257,-75.1497506277,62,60,0.97,0.97,1520967977.04
39.908825588,-75.1438295613,55,54,0.98,0.9,1520967977.3
39.9035212026,-75.1754026041,36,36,1.0,0.95,1520967977.56
39.9107373735,-75.1665148804,57,56,0.98,0.96,1520967977.84
39.9179639493,-75.1533917188,62,61,0.98,0.97,1520967978.52
39.921169876,-75.1900886286,52,47,0.9,0.97,1520967978.82
39.8994531393,-75.1842095446,62,61,0.98,0.96,1520967979.09
39.9009255842,-75.1762770133,27,27,1.0,0.97,1520967979.36
39.8988931811,-75.1960062837,62,61,0.98,0.96,1520967979.62
39.9089861876,-75.1438049814,55,54,0.98,0.9,1520967979.92
39.879213756,-75.1883869628,60,57,0.95,0.97,1520967980.19
39.8838651191,-75.1567899036,62,61,0.98,0.97,1520967980.49
39.8833908097,-75.193867441,60,57,0.95,0.97,1520967980.75
39.9061212665,-75.1674137671,17,17,1.0,0.96,1520967981.24
39.9036450807,-75.1562797666,61,58,0.95,0.97,1520967981.5
39.8960601549,-75.1686817266,62,61,0.98,0.97,1520967981.77
39.8933413326,-75.1733287842,28,28,1.0,0.97,1520967982.05
39.9136768803,-75.1769643348,12,12,1.0,0.54,1520967982.32
39.9041956391,-75.1783030184,5,5,1.0,0.93,1520967982.6
39.8799773774,-75.1959985505,60,59,0.98,0.97,1520967982.87
39.9089204907,-75.1822615438,54,53,0.98,0.97,1520967983.15
39.8831092322,-75.1528283694,62,61,0.98,0.97,1520967983.43
39.9023902034,-75.1669477806,63,58,0.92,0.97,1520967984.05
39.9044979227,-75.2009764009,62,61,0.98,0.96,1520967984.3
39.9176052634,-75.1536158488,62,61,0.98,0.97,1520967984.63
39.8979935554,-75.1849498973,62,61,0.98,0.96,1520967985.22
39.8965863863,-75.1639765658,62,60,0.97,0.97,1520967985.53
39.9160540186,-75.157695267,40,38,0.95,0.98,1520967985.79
39.8973141287,-75.1662507419,62,60,0.97,0.97,1520967986.07
39.8979685309,-75.1932280124,62,61,0.98,0.96,1520967986.43
39.898676269,-75.1855755613,62,61,0.98,0.96,1520967986.72
