29.2472462426,-81.0318373297,33,33,1.0,0.97,1520968424.31
29.2327874632,-81.0113514215,17,6,0.35,0.98,1520968424.56
29.2370173669,-81.0083699428,19,19,1.0,0.98,1520968424.83
29.2263534773,-80.9951380582,19,14,0.74,0.98,1520968425.09
29.2347944393,-80.994140452,18,18,1.0,0.98,1520968425.35
29.2160173787,-81.0156864362,34,23,0.68,0.97,1520968425.62
29.2277955141,-81.0038520903,19,14,0.74,0.98,1520968425.88
29.2286095121,-80.9923063085,19,14,0.74,0.98,1520968426.14
29.2391942403,-81.029740139,34,34,1.0,0.97,1520968426.44
29.235820548,-81.0188818236,16,16,1.0,0.99,1520968426.7
29.2092296682,-81.0346294135,25,14,0.56,0.98,1520968426.96
29.2344430597,-81.026756227,37,37,1.0,0.97,1520968427.22
29.2128136645,-81.019371042,34,23,0.68,0.97,1520968427.49
29.2207196101,-81.0146343224,34,23,0.68,0.97,1520968427.75
29.2149803551,-81.0347657907,32,32,1.0,0.98,1520968428.01
29.2403080718,-80.9976163335,19,19,1.0,0.98,1520968428.28
29.2129126507,-80.9920885347,34,34,1.0,0.97,1520968428.54
29.2416836725,-81.0231541299,34,34,1.0,0.97,1520968428.8
29.2148682451,-80.9946972263,24,24,1.0,0.99,1520968429.06
29.2436237768,-81.0275083134,35,35,1.0,0.96,1520968429.32
29.2198479694,-81.0155471921,34,23,0.68,0.97,1520968429.59
29.2238622196,-81.0030630728,19,14,0.74,0.98,1520968429.86
29.2227277476,-81.0002220344,26,11,0.42,0.97,1520968430.38
29.216485788,-81.0289094401,32,32,1.0,0.98,1520968430.64
29.2404499721,-81.0160121473,27,20,0.74,0.98,1520968430.91
29.2392977505,-80.9889599043,18,18,1.0,0.98,1520968431.43
29.2150358239,-81.0338901088,32,32,1.0,0.98,1520968431.69
29.2188209817,-80.9890025733,34,34,1.0,0.96,1520968431.96
29.2083889954,-81.0171760937,20,9,0.45,0.98,1520968432.22
29.2194736666,-81.0040343008,26,11,0.42,0.97,1520968432.48
29.2371567195,-81.0128737313,30,30,1.0,0.98,1520968432.74
29.2298363846,-81.0197414854,37,37,1.0,0.97,1520968433.01
29.2149604427,-81.0233062625,28,19,0.68,0.98,1520968433.28
29.2076104243,-81.0122819597,37,37,1.0,0.95,1520968434.21
29.2186272719,-81.0156576917,34,23,0.68,0.97,1520968434.47
29.2100858578,-80.997952036,34,34,1.0,0.97,1520968434.73
29.2293647516,-81.0069333511,18,18,1.0,0.98,1520968435.27
29.2113492617,-81.0059926791,37,37,1.0,0.95,1520968435.66
29.2287956991,-81.0047075154,18,18,1.0,0.98,1520968435.93
29.243767081,-81.0090340517,30,30,1.0,0.98,1520968436.19
29.2113138617,-80.9861282736,34,34,1.0,0.97,1520968436.46
29.2335029527,-81.0086867776,18,18,1.0,0.98,1520968436.72
29.2404559185,-81.0358458101,34,34,1.0,0.97,1520968437.47
29.2250205401,-81.0278644417,25,18,0.72,0.98,1520968437.74
29.2205827442,-80.9989132266,26,11,0.42,0.97,1520968438.0
29.2119372293,-80.9904260937,34,34,1.0,0.97,1520968438.26
29.2191433527,-81.0173297976,34,23,0.68,0.97,1520968438.52
29.2347912135,-81.021582397,37,37,1.0,0.97,1520968438.79
29.2082595345,-80.9996279685,34,34,1.0,0.97,1520968439.06
29.2360418171,-81.0041662107,18,18,1.0,0.98,1520968439.33
29.2307360298,-81.0125031484,17,7,0.41,0.98,1520968439.59
29.23094196,-81.0353732445,27,16,0.59,0.98,1520968439.85
29.2196240381,-81.0296556862,29,20,0.69,0.98,1520968440.12
29.2119094046,-81.0035046707,34,34,1.0,0.97,1520968440.38
29.2422196922,-81.0101416103,30,30,1.0,0.98,1520968440.65
