39.3494733019,-74.46113114,12,12,1.0,0.93,1520968057.86
39.3565400128,-74.4469645197,17,17,1.0,0.79,1520968058.13
39.3568062748,-74.4503520566,17,17,1.0,0.79,1520968058.4
39.3755124435,-74.4611006129,50,50,1.0,0.95,1520968058.68
39.3626735475,-74.4464124223,55,55,1.0,0.96,1520968059.24
39.3573891511,-74.4087001345,14,14,1.0,0.66,1520968059.5
39.3690479973,-74.463429533,65,65,1.0,0.95,1520968059.77
39.3646867687,-74.4643498901,45,45,1.0,0.96,1520968060.04
39.3477844313,-74.4194381421,7,7,1.0,0.79,1520968060.3
39.3696872601,-74.4404431804,43,43,1.0,0.96,1520968060.56
39.3686424972,-74.4203784003,15,11,0.73,0.96,1520968060.82
39.3714955243,-74.4332388532,32,32,1.0,0.95,1520968061.09
39.3754718724,-74.434538029,44,44,1.0,0.95,1520968061.35
39.3709469443,-74.4605907101,59,58,0.98,0.96,1520968061.76
39.3771955449,-74.4267156658,7,7,1.0,0.88,1520968062.02
39.3744394007,-74.4428665034,39,30,0.77,0.97,1520968062.29
39.3508893849,-74.44675418,12,12,1.0,0.97,1520968062.56
39.358812888,-74.4557890948,34,26,0.76,0.98,1520968062.82
39.3743727545,-74.4276742763,30,30,1.0,0.89,1520968063.08
39.3682468014,-74.4416587016,43,43,1.0,0.96,1520968063.35
39.3628884552,-74.4605689336,45,45,1.0,0.96,1520968063.61
39.3397610265,-74.434789745,7,7,1.0,0.8,1520968063.87
39.3470185641,-74.4267363092,7,7,1.0,0.79,1520968064.14
39.3609587996,-74.4315391659,12,12,1.0,0.95,1520968064.41
39.367327154,-74.4091587902,14,14,1.0,0.65,1520968064.67
39.3740881087,-74.4277825483,30,30,1.0,0.9,1520968064.94
39.3439770224,-74.4568094001,12,12,1.0,0.93,1520968065.21
39.3467940313,-74.4260860628,7,7,1.0,0.8,1520968065.47
39.3379484096,-74.437690961,14,14,1.0,0.97,1520968065.74
39.3471163512,-74.4632723047,12,12,1.0,0.93,1520968066.0
39.3363695555,-74.4369193563,14,14,1.0,0.97,1520968066.26
39.3398119582,-74.4228943946,7,7,1.0,0.8,1520968066.53
39.3388795358,-74.4523069676,11,11,1.0,0.97,1520968066.79
39.3677701084,-74.4305571527,12,12,1.0,0.63,1520968067.04
39.3486334871,-74.4620552589,12,12,1.0,0.93,1520968067.57
39.3402013806,-74.4558942826,11,11,1.0,0.97,1520968067.84
39.3675297342,-74.407198762,14,14,1.0,0.66,1520968068.11
39.3555247126,-74.4619247013,34,34,1.0,0.97,1520968068.52
39.3631223605,-74.4228372189,12,12,1.0,0.7,1520968068.8
39.339713363,-74.4564419853,12,12,1.0,0.93,1520968069.05
39.3535913151,-74.4412291584,11,11,1.0,0.97,1520968069.32
39.3588614866,-74.4357380558,11,11,1.0,0.97,1520968069.59
39.3781729123,-74.4574364664,50,50,1.0,0.95,1520968070.13
39.3597142015,-74.4416244717,23,23,1.0,0.95,1520968070.39
39.3478619752,-74.4145686673,12,12,1.0,0.86,1520968070.65
39.3732177644,-74.4195554871,11,11,1.0,0.96,1520968070.92
39.3702793853,-74.4616724463,65,65,1.0,0.95,1520968071.21
39.3761188221,-74.4236339847,7,7,1.0,0.88,1520968071.68
39.348305861,-74.4496870752,11,11,1.0,0.97,1520968071.94
39.3493842612,-74.4454767775,12,12,1.0,0.97,1520968072.2
39.3470272476,-74.4250248494,7,7,1.0,0.78,1520968072.73
39.3696985183,-74.4444827677,43,43,1.0,0.95,1520968073.0
39.3632407668,-74.4174660899,14,14,1.0,0.64,1520968073.27
39.3622362443,-74.4197284415,14,14,1.0,0.54,1520968073.54
39.3751015562,-74.4085570698,14,14,1.0,0.64,1520968073.8
39.3634436926,-74.4388440449,37,32,0.86,0.97,1520968074.07
39.3647666837,-74.4208409738,14,14,1.0,0.54,1520968074.33
39.3452886753,-74.4380409045,11,11,1.0,0.97,1520968074.59
39.3565250921,-74.4571149773,23,18,0.78,0.98,1520968074.86
39.355837902,-74.4458416722,12,12,1.0,0.98,1520968075.12
39.378048615,-74.4511273875,42,31,0.74,0.97,1520968075.39
39.3614355859,-74.4505901847,55,55,1.0,0.96,1520968075.66
39.3677152421,-74.4357393382,32,32,1.0,0.95,1520968075.92
39.3670437039,-74.4512510877,59,58,0.98,0.96,1520968076.19
39.3641603162,-74.4090549998,14,14,1.0,0.64,1520968076.46
39.3645918695,-74.4375010711,16,16,1.0,0.96,1520968076.73
