38.5718631999,-121.482588595,18,18,1.0,0.99,1520968286.27
38.5494193207,-121.464509505,64,60,0.94,0.97,1520968286.53
38.5636567563,-121.51702926,60,60,1.0,0.97,1520968286.79
38.5879011631,-121.483449597,29,22,0.76,0.98,1520968287.06
38.5488616334,-121.475306706,65,62,0.95,0.96,1520968287.33
38.5683035271,-121.486480159,19,19,1.0,0.98,1520968287.59
38.5604088254,-121.476966265,56,56,1.0,0.97,1520968287.85
38.5800519855,-121.470656236,63,60,0.95,0.97,1520968288.11
38.5773505441,-121.503259265,62,30,0.48,0.98,1520968288.38
38.5511952025,-121.51516907,68,66,0.97,0.96,1520968288.64
38.5689966558,-121.473747451,63,58,0.92,0.96,1520968288.9
38.5741538472,-121.478335188,13,13,1.0,0.98,1520968289.16
38.5850828356,-121.509989124,61,44,0.72,0.98,1520968289.42
38.5669669352,-121.475999056,60,50,0.83,0.97,1520968289.68
38.5813480057,-121.483989699,18,18,1.0,0.99,1520968289.95
38.547945723,-121.478586237,65,62,0.95,0.97,1520968290.2
38.5716648247,-121.512499784,50,50,1.0,0.98,1520968290.47
38.5909377219,-121.465223384,63,60,0.95,0.97,1520968290.76
38.5638830543,-121.478552833,56,56,1.0,0.97,1520968291.04
38.5691401094,-121.496855463,63,42,0.67,0.99,1520968291.3
38.5807671523,-121.518226119,26,26,1.0,0.97,1520968291.57
38.5684571909,-121.48585668,19,19,1.0,0.98,1520968291.84
38.5638004625,-121.506821557,57,57,1.0,0.98,1520968292.09
38.5593813298,-121.486629329,22,22,1.0,0.67,1520968292.61
38.5701278733,-121.505537475,52,29,0.56,0.99,1520968293.02
38.5600421155,-121.477318991,56,56,1.0,0.97,1520968293.29
38.5680168007,-121.505756821,58,32,0.55,0.99,1520968293.55
38.5746975744,-121.505031549,58,30,0.52,0.99,1520968293.81
38.5921960127,-121.479942694,30,22,0.73,0.98,1520968294.07
38.5795834973,-121.485819403,19,19,1.0,0.99,1520968294.39
38.5800454093,-121.477518908,26,26,1.0,0.98,1520968294.66
38.5610125323,-121.482189377,56,56,1.0,0.97,1520968294.92
