41.1571839621,-81.3579551147,22,22,1.0,0.96,1521571397.15
41.1530804298,-81.3553103046,22,22,1.0,0.96,1521571397.85
41.152578576,-81.3600446469,30,30,1.0,0.96,1521571398.52
41.1552138751,-81.3568280338,22,22,1.0,0.96,1521571399.2
41.1536998302,-81.3586433811,22,22,1.0,0.96,1521571399.84
41.1531082199,-81.3521059158,22,22,1.0,0.95,1521571400.49
41.1537937912,-81.3581308758,22,22,1.0,0.96,1521571401.14
41.1571706224,-81.3604431822,30,30,1.0,0.96,1521571401.78
41.1576322147,-81.3512676011,24,24,1.0,0.95,1521571402.49
41.1504369014,-81.3573736817,22,17,0.77,0.95,1521571403.08
41.1556831205,-81.3570784373,22,22,1.0,0.96,1521571403.67
41.1578429332,-81.3513034003,24,24,1.0,0.95,1521571404.37
41.1551279804,-81.3558386055,22,22,1.0,0.96,1521571404.97
41.1536799125,-81.3573595786,22,22,1.0,0.96,1521571405.57
41.1556575057,-81.3623148942,33,12,0.36,0.95,1521571406.54
41.1495976536,-81.3548003237,22,17,0.77,0.95,1521571407.5
41.1560165202,-81.3593447686,22,22,1.0,0.96,1521571408.38
